"행정구역별(시군구)","성별","연령별","항목","단위","2019 년",
"경기도","남자","합계","3세대가구-부부+미혼자녀+부친","","55649",
"경기도","남자","합계","3세대가구-부부+미혼자녀+모친","","156890",
"경기도","남자","합계","3세대가구-기타","","187352",
"경기도","남자","합계","4세대이상 가구","","4602",
"경기도","남자","합계","1인가구","","696194",
"경기도","남자","합계","비친족가구","","118500",
"경기도","남자","15세미만","일반가구원","","912898",
"경기도","남자","15세미만","1세대가구-계","","853",
"경기도","남자","15세미만","1세대가구-부부","","X",
"경기도","남자","15세미만","1세대가구-부부+미혼형제자매","","X",
"경기도","남자","15세미만","1세대가구-부부+기타 친인척","","69",
"경기도","남자","15세미만","1세대가구-가구주+미혼형제자매","","351",
"경기도","남자","15세미만","1세대가구-가구주+기타 친인척","","222",
"경기도","남자","15세미만","1세대가구-기타","","207",
"경기도","남자","15세미만","2세대가구-계","","813011",
"경기도","남자","15세미만","2세대가구-부부+미혼자녀","","701468",
"경기도","남자","15세미만","2세대가구-부+미혼자녀","","24646",
"경기도","남자","15세미만","2세대가구-모+미혼자녀","","51623",
"경기도","남자","15세미만","2세대가구-부부+양친","","X",
"경기도","남자","15세미만","2세대가구-부부+한부모","","X",
"경기도","남자","15세미만","2세대가구-부부+미혼자녀+부부미혼형제자매","","10670",
"경기도","남자","15세미만","2세대가구-조부모+미혼손자녀","","3515",
"경기도","남자","15세미만","2세대가구-조부 또는 조모+미혼손자녀","","2254",
"경기도","남자","15세미만","2세대가구-기타","","18835",
"경기도","남자","15세미만","3세대가구-계","","96581",
"경기도","남자","15세미만","3세대가구-부부+미혼자녀+양친","","15506",
"경기도","남자","15세미만","3세대가구-부부+미혼자녀+부친","","10656",
"경기도","남자","15세미만","3세대가구-부부+미혼자녀+모친","","35040",
"경기도","남자","15세미만","3세대가구-기타","","35379",
"경기도","남자","15세미만","4세대이상 가구","","1237",
"경기도","남자","15세미만","1인가구","","6",
"경기도","남자","15세미만","비친족가구","","1210",
"경기도","남자","15~19세","일반가구원","","314381",
"경기도","남자","15~19세","1세대가구-계","","2145",
"경기도","남자","15~19세","1세대가구-부부","","7",
"경기도","남자","15~19세","1세대가구-부부+미혼형제자매","","13",
"경기도","남자","15~19세","1세대가구-부부+기타 친인척","","17",
"경기도","남자","15~19세","1세대가구-가구주+미혼형제자매","","1901",
"경기도","남자","15~19세","1세대가구-가구주+기타 친인척","","92",
"경기도","남자","15~19세","1세대가구-기타","","115",
"경기도","남자","15~19세","2세대가구-계","","276915",
"경기도","남자","15~19세","2세대가구-부부+미혼자녀","","215456",
"경기도","남자","15~19세","2세대가구-부+미혼자녀","","14330",
"경기도","남자","15~19세","2세대가구-모+미혼자녀","","33480",
"경기도","남자","15~19세","2세대가구-부부+양친","","X",
"경기도","남자","15~19세","2세대가구-부부+한부모","","X",
"경기도","남자","15~19세","2세대가구-부부+미혼자녀+부부미혼형제자매","","2257",
"경기도","남자","15~19세","2세대가구-조부모+미혼손자녀","","1065",
"경기도","남자","15~19세","2세대가구-조부 또는 조모+미혼손자녀","","1298",
"경기도","남자","15~19세","2세대가구-기타","","9029",
"경기도","남자","15~19세","3세대가구-계","","31117",
"경기도","남자","15~19세","3세대가구-부부+미혼자녀+양친","","3387",
"경기도","남자","15~19세","3세대가구-부부+미혼자녀+부친","","2617",
"경기도","남자","15~19세","3세대가구-부부+미혼자녀+모친","","12735",
"경기도","남자","15~19세","3세대가구-기타","","12378",
"경기도","남자","15~19세","4세대이상 가구","","95",
"경기도","남자","15~19세","1인가구","","3442",
"경기도","남자","15~19세","비친족가구","","667",
"경기도","남자","20~24세","일반가구원","","312258",
"경기도","남자","20~24세","1세대가구-계","","8317",
"경기도","남자","20~24세","1세대가구-부부","","539",
"경기도","남자","20~24세","1세대가구-부부+미혼형제자매","","111",
"경기도","남자","20~24세","1세대가구-부부+기타 친인척","","37",
"경기도","남자","20~24세","1세대가구-가구주+미혼형제자매","","7020",
"경기도","남자","20~24세","1세대가구-가구주+기타 친인척","","251",
"경기도","남자","20~24세","1세대가구-기타","","359",
"경기도","남자","20~24세","2세대가구-계","","245356",
"경기도","남자","20~24세","2세대가구-부부+미혼자녀","","171672",
"경기도","남자","20~24세","2세대가구-부+미혼자녀","","17117",
"경기도","남자","20~24세","2세대가구-모+미혼자녀","","39452",
"경기도","남자","20~24세","2세대가구-부부+양친","","12",
"경기도","남자","20~24세","2세대가구-부부+한부모","","17",
"경기도","남자","20~24세","2세대가구-부부+미혼자녀+부부미혼형제자매","","1633",
"경기도","남자","20~24세","2세대가구-조부모+미혼손자녀","","1001",
"경기도","남자","20~24세","2세대가구-조부 또는 조모+미혼손자녀","","2263",
"경기도","남자","20~24세","2세대가구-기타","","12189",
"경기도","남자","20~24세","3세대가구-계","","25082",
"경기도","남자","20~24세","3세대가구-부부+미혼자녀+양친","","1729",
"경기도","남자","20~24세","3세대가구-부부+미혼자녀+부친","","1706",
"경기도","남자","20~24세","3세대가구-부부+미혼자녀+모친","","10160",
"경기도","남자","20~24세","3세대가구-기타","","11487",
"경기도","남자","20~24세","4세대이상 가구","","128",
"경기도","남자","20~24세","1인가구","","29061",
"경기도","남자","20~24세","비친족가구","","4314",
"경기도","남자","25~29세","일반가구원","","445138",
"경기도","남자","25~29세","1세대가구-계","","28903",
"경기도","남자","25~29세","1세대가구-부부","","14202",
"경기도","남자","25~29세","1세대가구-부부+미혼형제자매","","603",
"경기도","남자","25~29세","1세대가구-부부+기타 친인척","","104",
"경기도","남자","25~29세","1세대가구-가구주+미혼형제자매","","12432",
"경기도","남자","25~29세","1세대가구-가구주+기타 친인척","","562",
"경기도","남자","25~29세","1세대가구-기타","","1000",
"경기도","남자","25~29세","2세대가구-계","","286546",
"경기도","남자","25~29세","2세대가구-부부+미혼자녀","","191879",
"경기도","남자","25~29세","2세대가구-부+미혼자녀","","19267",
"경기도","남자","25~29세","2세대가구-모+미혼자녀","","48880",
"경기도","남자","25~29세","2세대가구-부부+양친","","182",
"경기도","남자","25~29세","2세대가구-부부+한부모","","396",
"경기도","남자","25~29세","2세대가구-부부+미혼자녀+부부미혼형제자매","","2582",
"경기도","남자","25~29세","2세대가구-조부모+미혼손자녀","","821",
"경기도","남자","25~29세","2세대가구-조부 또는 조모+미혼손자녀","","2635",
"경기도","남자","25~29세","2세대가구-기타","","19904",
"경기도","남자","25~29세","3세대가구-계","","24690",
"경기도","남자","25~29세","3세대가구-부부+미혼자녀+양친","","1396",
"경기도","남자","25~29세","3세대가구-부부+미혼자녀+부친","","1571",
"경기도","남자","25~29세","3세대가구-부부+미혼자녀+모친","","9890",
"경기도","남자","25~29세","3세대가구-기타","","11833",
"경기도","남자","25~29세","4세대이상 가구","","217",
"경기도","남자","25~29세","1인가구","","88075",
"경기도","남자","25~29세","비친족가구","","16707",
"경기도","남자","30~34세","일반가구원","","414592",
"경기도","남자","30~34세","1세대가구-계","","58752",
"경기도","남자","30~34세","1세대가구-부부","","47605",
"경기도","남자","30~34세","1세대가구-부부+미혼형제자매","","1125",
"경기도","남자","30~34세","1세대가구-부부+기타 친인척","","117",
"경기도","남자","30~34세","1세대가구-가구주+미혼형제자매","","8027",
"경기도","남자","30~34세","1세대가구-가구주+기타 친인척","","575",
"경기도","남자","30~34세","1세대가구-기타","","1303",
"경기도","남자","30~34세","2세대가구-계","","231142",
"경기도","남자","30~34세","2세대가구-부부+미혼자녀","","163202",
"경기도","남자","30~34세","2세대가구-부+미혼자녀","","12718",
"경기도","남자","30~34세","2세대가구-모+미혼자녀","","30196",
"경기도","남자","30~34세","2세대가구-부부+양친","","606",
"경기도","남자","30~34세","2세대가구-부부+한부모","","1448",
"경기도","남자","30~34세","2세대가구-부부+미혼자녀+부부미혼형제자매","","3589",
"경기도","남자","30~34세","2세대가구-조부모+미혼손자녀","","263",
"경기도","남자","30~34세","2세대가구-조부 또는 조모+미혼손자녀","","1376",
"경기도","남자","30~34세","2세대가구-기타","","17744",
"경기도","남자","30~34세","3세대가구-계","","18620",
"경기도","남자","30~34세","3세대가구-부부+미혼자녀+양친","","1995",
"경기도","남자","30~34세","3세대가구-부부+미혼자녀+부친","","1775",
"경기도","남자","30~34세","3세대가구-부부+미혼자녀+모친","","6130",
"경기도","남자","30~34세","3세대가구-기타","","8720",
"경기도","남자","30~34세","4세대이상 가구","","338",
"경기도","남자","30~34세","1인가구","","89331",
"경기도","남자","30~34세","비친족가구","","16409",
"경기도","남자","35~39세","일반가구원","","531262",
"경기도","남자","35~39세","1세대가구-계","","55679",
"경기도","남자","35~39세","1세대가구-부부","","47143",
"경기도","남자","35~39세","1세대가구-부부+미혼형제자매","","1054",
"경기도","남자","35~39세","1세대가구-부부+기타 친인척","","140",
"경기도","남자","35~39세","1세대가구-가구주+미혼형제자매","","5145",
"경기도","남자","35~39세","1세대가구-가구주+기타 친인척","","470",
"경기도","남자","35~39세","1세대가구-기타","","1727",
"경기도","남자","35~39세","2세대가구-계","","348551",
"경기도","남자","35~39세","2세대가구-부부+미혼자녀","","278997",
