"행정구역별(시군구)","성별","연령별","항목","단위","2019 년",
"서울특별시","계","85세이상","2세대가구-기타","","11994",
"서울특별시","계","85세이상","3세대가구-계","","24119",
"서울특별시","계","85세이상","3세대가구-부부+미혼자녀+양친","","1554",
"서울특별시","계","85세이상","3세대가구-부부+미혼자녀+부친","","1929",
"서울특별시","계","85세이상","3세대가구-부부+미혼자녀+모친","","10646",
"서울특별시","계","85세이상","3세대가구-기타","","9990",
"서울특별시","계","85세이상","4세대이상 가구","","731",
"서울특별시","계","85세이상","1인가구","","22383",
"서울특별시","계","85세이상","비친족가구","","1936",
"서울특별시","남자","합계","일반가구원","","4386287",
"서울특별시","남자","합계","1세대가구-계","","644650",
"서울특별시","남자","합계","1세대가구-부부","","550785",
"서울특별시","남자","합계","1세대가구-부부+미혼형제자매","","6318",
"서울특별시","남자","합계","1세대가구-부부+기타 친인척","","1839",
"서울특별시","남자","합계","1세대가구-가구주+미혼형제자매","","55441",
"서울특별시","남자","합계","1세대가구-가구주+기타 친인척","","4524",
"서울특별시","남자","합계","1세대가구-기타","","25743",
"서울특별시","남자","합계","2세대가구-계","","2712175",
"서울특별시","남자","합계","2세대가구-부부+미혼자녀","","2045152",
"서울특별시","남자","합계","2세대가구-부+미혼자녀","","150379",
"서울특별시","남자","합계","2세대가구-모+미혼자녀","","215771",
"서울특별시","남자","합계","2세대가구-부부+양친","","6236",
"서울특별시","남자","합계","2세대가구-부부+한부모","","18799",
"서울특별시","남자","합계","2세대가구-부부+미혼자녀+부부미혼형제자매","","34006",
"서울특별시","남자","합계","2세대가구-조부모+미혼손자녀","","13866",
"서울특별시","남자","합계","2세대가구-조부 또는 조모+미혼손자녀","","9354",
"서울특별시","남자","합계","2세대가구-기타","","218612",
"서울특별시","남자","합계","3세대가구-계","","322313",
"서울특별시","남자","합계","3세대가구-부부+미혼자녀+양친","","50533",
"서울특별시","남자","합계","3세대가구-부부+미혼자녀+부친","","35270",
"서울특별시","남자","합계","3세대가구-부부+미혼자녀+모친","","105477",
"서울특별시","남자","합계","3세대가구-기타","","131033",
"서울특별시","남자","합계","4세대이상 가구","","2563",
"서울특별시","남자","합계","1인가구","","611561",
"서울특별시","남자","합계","비친족가구","","93025",
"서울특별시","남자","15세미만","일반가구원","","505543",
"서울특별시","남자","15세미만","1세대가구-계","","608",
"서울특별시","남자","15세미만","1세대가구-부부","","X",
"서울특별시","남자","15세미만","1세대가구-부부+미혼형제자매","","X",
"서울특별시","남자","15세미만","1세대가구-부부+기타 친인척","","80",
"서울특별시","남자","15세미만","1세대가구-가구주+미혼형제자매","","167",
"서울특별시","남자","15세미만","1세대가구-가구주+기타 친인척","","196",
"서울특별시","남자","15세미만","1세대가구-기타","","164",
"서울특별시","남자","15세미만","2세대가구-계","","441854",
"서울특별시","남자","15세미만","2세대가구-부부+미혼자녀","","378875",
"서울특별시","남자","15세미만","2세대가구-부+미혼자녀","","12199",
"서울특별시","남자","15세미만","2세대가구-모+미혼자녀","","28238",
"서울특별시","남자","15세미만","2세대가구-부부+양친","","X",
"서울특별시","남자","15세미만","2세대가구-부부+한부모","","X",
"서울특별시","남자","15세미만","2세대가구-부부+미혼자녀+부부미혼형제자매","","6988",
"서울특별시","남자","15세미만","2세대가구-조부모+미혼손자녀","","2685",
"서울특별시","남자","15세미만","2세대가구-조부 또는 조모+미혼손자녀","","1535",
"서울특별시","남자","15세미만","2세대가구-기타","","11334",
"서울특별시","남자","15세미만","3세대가구-계","","61633",
"서울특별시","남자","15세미만","3세대가구-부부+미혼자녀+양친","","10673",
"서울특별시","남자","15세미만","3세대가구-부부+미혼자녀+부친","","6235",
"서울특별시","남자","15세미만","3세대가구-부부+미혼자녀+모친","","21568",
"서울특별시","남자","15세미만","3세대가구-기타","","23157",
"서울특별시","남자","15세미만","4세대이상 가구","","721",
"서울특별시","남자","15세미만","1인가구","","6",
"서울특별시","남자","15세미만","비친족가구","","721",
"서울특별시","남자","15~19세","일반가구원","","201751",
"서울특별시","남자","15~19세","1세대가구-계","","1660",
"서울특별시","남자","15~19세","1세대가구-부부","","X",
"서울특별시","남자","15~19세","1세대가구-부부+미혼형제자매","","8",
"서울특별시","남자","15~19세","1세대가구-부부+기타 친인척","","14",
"서울특별시","남자","15~19세","1세대가구-가구주+미혼형제자매","","1480",
"서울특별시","남자","15~19세","1세대가구-가구주+기타 친인척","","75",
"서울특별시","남자","15~19세","1세대가구-기타","","81",
"서울특별시","남자","15~19세","2세대가구-계","","173082",
"서울특별시","남자","15~19세","2세대가구-부부+미혼자녀","","133322",
"서울특별시","남자","15~19세","2세대가구-부+미혼자녀","","8102",
"서울특별시","남자","15~19세","2세대가구-모+미혼자녀","","22258",
"서울특별시","남자","15~19세","2세대가구-부부+양친","","X",
"서울특별시","남자","15~19세","2세대가구-부부+한부모","","X",
"서울특별시","남자","15~19세","2세대가구-부부+미혼자녀+부부미혼형제자매","","1684",
"서울특별시","남자","15~19세","2세대가구-조부모+미혼손자녀","","738",
"서울특별시","남자","15~19세","2세대가구-조부 또는 조모+미혼손자녀","","882",
"서울특별시","남자","15~19세","2세대가구-기타","","6096",
"서울특별시","남자","15~19세","3세대가구-계","","21311",
"서울특별시","남자","15~19세","3세대가구-부부+미혼자녀+양친","","2346",
"서울특별시","남자","15~19세","3세대가구-부부+미혼자녀+부친","","1747",
"서울특별시","남자","15~19세","3세대가구-부부+미혼자녀+모친","","8602",
"서울특별시","남자","15~19세","3세대가구-기타","","8616",
"서울특별시","남자","15~19세","4세대이상 가구","","42",
"서울특별시","남자","15~19세","1인가구","","5004",
"서울특별시","남자","15~19세","비친족가구","","652",
"서울특별시","남자","20~24세","일반가구원","","233761",
"서울특별시","남자","20~24세","1세대가구-계","","7886",
"서울특별시","남자","20~24세","1세대가구-부부","","236",
"서울특별시","남자","20~24세","1세대가구-부부+미혼형제자매","","59",
"서울특별시","남자","20~24세","1세대가구-부부+기타 친인척","","33",
"서울특별시","남자","20~24세","1세대가구-가구주+미혼형제자매","","7046",
"서울특별시","남자","20~24세","1세대가구-가구주+기타 친인척","","232",
"서울특별시","남자","20~24세","1세대가구-기타","","280",
"서울특별시","남자","20~24세","2세대가구-계","","162672",
"서울특별시","남자","20~24세","2세대가구-부부+미혼자녀","","112632",
"서울특별시","남자","20~24세","2세대가구-부+미혼자녀","","10136",
"서울특별시","남자","20~24세","2세대가구-모+미혼자녀","","28213",
"서울특별시","남자","20~24세","2세대가구-부부+양친","","7",
"서울특별시","남자","20~24세","2세대가구-부부+한부모","","13",
"서울특별시","남자","20~24세","2세대가구-부부+미혼자녀+부부미혼형제자매","","1179",
"서울특별시","남자","20~24세","2세대가구-조부모+미혼손자녀","","775",
"서울특별시","남자","20~24세","2세대가구-조부 또는 조모+미혼손자녀","","1566",
"서울특별시","남자","20~24세","2세대가구-기타","","8151",
"서울특별시","남자","20~24세","3세대가구-계","","17059",
"서울특별시","남자","20~24세","3세대가구-부부+미혼자녀+양친","","1127",
"서울특별시","남자","20~24세","3세대가구-부부+미혼자녀+부친","","1191",
"서울특별시","남자","20~24세","3세대가구-부부+미혼자녀+모친","","6796",
"서울특별시","남자","20~24세","3세대가구-기타","","7945",
"서울특별시","남자","20~24세","4세대이상 가구","","40",
"서울특별시","남자","20~24세","1인가구","","41263",
"서울특별시","남자","20~24세","비친족가구","","4841",
"서울특별시","남자","25~29세","일반가구원","","377349",
"서울특별시","남자","25~29세","1세대가구-계","","26589",
"서울특별시","남자","25~29세","1세대가구-부부","","8117",
"서울특별시","남자","25~29세","1세대가구-부부+미혼형제자매","","421",
"서울특별시","남자","25~29세","1세대가구-부부+기타 친인척","","88",
"서울특별시","남자","25~29세","1세대가구-가구주+미혼형제자매","","16418",
"서울특별시","남자","25~29세","1세대가구-가구주+기타 친인척","","613",
"서울특별시","남자","25~29세","1세대가구-기타","","932",
"서울특별시","남자","25~29세","2세대가구-계","","209362",
"서울특별시","남자","25~29세","2세대가구-부부+미혼자녀","","137028",
"서울특별시","남자","25~29세","2세대가구-부+미혼자녀","","13383",
"서울특별시","남자","25~29세","2세대가구-모+미혼자녀","","38945",
"서울특별시","남자","25~29세","2세대가구-부부+양친","","86",
"서울특별시","남자","25~29세","2세대가구-부부+한부모","","194",
"서울특별시","남자","25~29세","2세대가구-부부+미혼자녀+부부미혼형제자매","","1711",
"서울특별시","남자","25~29세","2세대가구-조부모+미혼손자녀","","724",
"서울특별시","남자","25~29세","2세대가구-조부 또는 조모+미혼손자녀","","2108",
"서울특별시","남자","25~29세","2세대가구-기타","","15183",
